Unnamed: 0,city_edge_id,is_bike,GSV1,GSV2,SAT,mismatch
315,72290_LosAngeles,0,"72290_LosAngeles_MID_GSV1_34.0116330466685,-117.717557415565.jpg","72290_LosAngeles_MID_GSV2_34.0116330466685,-117.717557415565.jpg","72290_LosAngeles_MID_SAT_34.0116330466685,-117.717557415565.jpg",N
1386,1124214771_Chicago,2,"1124214771_Chicago_MID2_GSV1_41.8230778497706,-87.6772538373162.jpg","1124214771_Chicago_MID2_GSV2_41.8230778497706,-87.6772538373162.jpg","1124214771_Chicago_SAT2_41.8230778497706,-87.6772538373162.jpg",Y
1748,8646628_Boston,2,"8646628_Boston_MID91_GSV1_42.3438914,-71.0894393.jpg","8646628_Boston_MID91_GSV2_42.3438914,-71.0894393.jpg","8646628_Boston_SAT91_42.3438914,-71.0894393.jpg",N
736,167074_Miami,0,"167074_Miami_MID_GSV1_25.7501533501705,-80.230161393431.jpg","167074_Miami_MID_GSV2_25.7501533501705,-80.230161393431.jpg","167074_Miami_MID_SAT_25.7501533501705,-80.230161393431.jpg",N
1274,357108_Houston,0,"357108_Houston_MID_GSV1_29.7621379001002,-95.6320919000272.jpg","357108_Houston_MID_GSV2_29.7621379001002,-95.6320919000272.jpg","357108_Houston_MID_SAT_29.7621379001002,-95.6320919000272.jpg",N
1572,423493106_Houston,2,"423493106_Houston_MID1_GSV1_29.7266162,-95.317519.jpg","423493106_Houston_MID1_GSV2_29.7266162,-95.317519.jpg","423493106_Houston_SAT1_29.7266162,-95.317519.jpg",N
1562,401477045_LosAngeles,2,"401477045_LosAngeles_MID3_GSV1_34.1927377383995,-118.536048625917.jpg","401477045_LosAngeles_MID3_GSV2_34.1927377383995,-118.536048625917.jpg","401477045_LosAngeles_SAT3_34.1927377383995,-118.536048625917.jpg",N
554,124584_Sacramento,0,"124584_Sacramento_MID_GSV1_38.6458589945488,-121.456896703022.jpg","124584_Sacramento_MID_GSV2_38.6458589945488,-121.456896703022.jpg","124584_Sacramento_MID_SAT_38.6458589945488,-121.456896703022.jpg",N
1916,9807_Atlanta,2,9807_Atlanta_MID_GSV1_33.754656_-84.405789_271.jpg,9807_Atlanta_MID_GSV2_33.754656_-84.405789_91.jpg,9807_Atlanta_SAT_33.7547_-84.4058.jpg,N
1573,423493106_Houston,2,"423493106_Houston_MID2_GSV1_29.7263303476211,-95.3165382453961.jpg","423493106_Houston_MID2_GSV2_29.7263303476211,-95.3165382453961.jpg","423493106_Houston_SAT2_29.7263303476211,-95.3165382453961.jpg",N
1229,345938_Phoenix,0,"345938_Phoenix_MID_GSV1_33.5967602502352,-112.024226150148.jpg","345938_Phoenix_MID_GSV2_33.5967602502352,-112.024226150148.jpg","345938_Phoenix_MID_SAT_33.5967602502352,-112.024226150148.jpg",N
208,48931_SanDiego,0,"48931_SanDiego_MID_GSV1_33.0439836872199,-117.252724088078.jpg","48931_SanDiego_MID_GSV2_33.0439836872199,-117.252724088078.jpg","48931_SanDiego_MID_SAT_33.0439836872199,-117.252724088078.jpg",N
1230,346003_SanDiego,1,"346003_SanDiego_MID_GSV1_32.9691554114553,-117.264550137822.jpg","346003_SanDiego_MID_GSV2_32.9691554114553,-117.264550137822.jpg","346003_SanDiego_MID_SAT_32.9691554114553,-117.264550137822.jpg",N
1705,11143366_Miami,2,"11143366_Miami_MID91_GSV1_25.7116448,-80.2868184.jpg","11143366_Miami_MID91_GSV2_25.7116448,-80.2868184.jpg","11143366_Miami_SAT91_25.7116448,-80.2868184.jpg",N
960,218483_SanJose,0,"218483_SanJose_MID_GSV1_37.3514003680424,-121.977671952464.jpg","218483_SanJose_MID_GSV2_37.3514003680424,-121.977671952464.jpg","218483_SanJose_MID_SAT_37.3514003680424,-121.977671952464.jpg",N
1740,8636133_Boston,2,"8636133_Boston_MID912_GSV1_42.3449564662056,-71.070125792589.jpg","8636133_Boston_MID912_GSV2_42.3449564662056,-71.070125792589.jpg","8636133_Boston_SAT912_42.3449564662056,-71.070125792589.jpg",N
1729,25430003_Philadelphia,2,"25430003_Philadelphia_MID94_GSV1_39.9345746648133,-75.1518094691556.jpg","25430003_Philadelphia_MID94_GSV2_39.9345746648133,-75.1518094691556.jpg","25430003_Philadelphia_SAT94_39.9345746648133,-75.1518094691556.jpg",N
1613,49684106_Cleveland,1,"49684106_Cleveland_MID2_GSV1_41.495520225727,-81.7009441653222.jpg","49684106_Cleveland_MID2_GSV2_41.495520225727,-81.7009441653222.jpg","49684106_Cleveland_SAT2_41.495520225727,-81.7009441653222.jpg",N
1191,264415_Portland,0,"264415_Portland_MID_GSV1_45.5207484997976,-122.562270049542.jpg","264415_Portland_MID_GSV2_45.5207484997976,-122.562270049542.jpg","264415_Portland_MID_SAT_45.5207484997976,-122.562270049542.jpg",N
1375,1081878646_Houston,1,"1081878646_Houston_MID4_GSV1_29.7396214114158,-95.3470069255018.jpg","1081878646_Houston_MID4_GSV2_29.7396214114158,-95.3470069255018.jpg","1081878646_Houston_SAT4_29.7396214114158,-95.3470069255018.jpg",N
1157,256944_LosAngeles,0,"256944_LosAngeles_MID_GSV1_33.9645738000108,-118.330609149965.jpg","256944_LosAngeles_MID_GSV2_33.9645738000108,-118.330609149965.jpg","256944_LosAngeles_MID_SAT_33.9645738000108,-118.330609149965.jpg",N
1706,11143366_Miami,2,"11143366_Miami_MID910_GSV1_25.711529056146,-80.2894790887404.jpg","11143366_Miami_MID910_GSV2_25.711529056146,-80.2894790887404.jpg","11143366_Miami_SAT910_25.711529056146,-80.2894790887404.jpg",N
1276,358183_Chicago,0,"358183_Chicago_MID_GSV1_41.773199969473,-88.1571967514731.jpg","358183_Chicago_MID_GSV2_41.773199969473,-88.1571967514731.jpg","358183_Chicago_MID_SAT_41.773199969473,-88.1571967514731.jpg",N
435,100883_Phoenix,1,"100883_Phoenix_MID_GSV1_33.6023020998147,-111.874032899018.jpg","100883_Phoenix_MID_GSV2_33.6023020998147,-111.874032899018.jpg","100883_Phoenix_MID_SAT_33.6023020998147,-111.874032899018.jpg",N
1061,239234_StLouis,0,"239234_StLouis_MID_GSV1_38.5927747798849,-90.5675066596265.jpg","239234_StLouis_MID_GSV2_38.5927747798849,-90.5675066596265.jpg","239234_StLouis_MID_SAT_38.5927747798849,-90.5675066596265.jpg",N
1437,157351483_Houston,2,"157351483_Houston_MID1_GSV1_29.756962,-95.3981227.jpg","157351483_Houston_MID1_GSV2_29.756962,-95.3981227.jpg","157351483_Houston_SAT1_29.756962,-95.3981227.jpg",N
220,51383_SanDiego,0,"51383_SanDiego_MID_GSV1_32.6021069591675,-117.084869133294.jpg","51383_SanDiego_MID_GSV2_32.6021069591675,-117.084869133294.jpg","51383_SanDiego_MID_SAT_32.6021069591675,-117.084869133294.jpg",N
1407,1260443991_Chicago,2,"1260443991_Chicago_MID2_GSV1_41.8911453500481,-87.6886791802306.jpg","1260443991_Chicago_MID2_GSV2_41.8911453500481,-87.6886791802306.jpg","1260443991_Chicago_SAT2_41.8911453500481,-87.6886791802306.jpg",Y
1443,159552284_LosAngeles,1,"159552284_LosAngeles_MID4_GSV1_34.1016807992457,-118.318621216788.jpg","159552284_LosAngeles_MID4_GSV2_34.1016807992457,-118.318621216788.jpg","159552284_LosAngeles_SAT4_34.1016807992457,-118.318621216788.jpg",Y
1701,98669895_Houston,2,"98669895_Houston_MID5_GSV1_29.7340243714809,-95.3411760954183.jpg","98669895_Houston_MID5_GSV2_29.7340243714809,-95.3411760954183.jpg","98669895_Houston_SAT5_29.7340243714809,-95.3411760954183.jpg",N
1880,9921_Atlanta,1,9921_Atlanta_MID_GSV1_33.763432_-84.407059_269.jpg,9921_Atlanta_MID_GSV2_33.763432_-84.407059_89.jpg,9921_Atlanta_SAT_33.7634_-84.4071.jpg,N
1757,16985261_Denver,1,"16985261_Denver_MID92_GSV1_39.682071619648,-104.911384946855.jpg","16985261_Denver_MID92_GSV2_39.682071619648,-104.911384946855.jpg","16985261_Denver_SAT92_39.682071619648,-104.911384946855.jpg",N
427,98376_Dallas,1,"98376_Dallas_MID_GSV1_32.7265784999884,-96.8367804997948.jpg","98376_Dallas_MID_GSV2_32.7265784999884,-96.8367804997948.jpg","98376_Dallas_MID_SAT_32.7265784999884,-96.8367804997948.jpg",Y
1766,22561055_Minneapolis,1,"22561055_Minneapolis_MID917_GSV1_44.9962314181424,-93.287987.jpg","22561055_Minneapolis_MID917_GSV2_44.9962314181424,-93.287987.jpg","22561055_Minneapolis_SAT917_44.9962314181424,-93.287987.jpg",N
372,86481_Houston,0,"86481_Houston_MID_GSV1_29.7335619000417,-95.2401918448766.jpg","86481_Houston_MID_GSV2_29.7335619000417,-95.2401918448766.jpg","86481_Houston_MID_SAT_29.7335619000417,-95.2401918448766.jpg",N
367,84654_LosAngeles,0,"84654_LosAngeles_MID_GSV1_34.1117286473143,-118.265319634617.jpg","84654_LosAngeles_MID_GSV2_34.1117286473143,-118.265319634617.jpg","84654_LosAngeles_MID_SAT_34.1117286473143,-118.265319634617.jpg",N
401,92476_Seattle,1,"92476_Seattle_MID_GSV1_47.6950138506988,-122.19947340028.jpg","92476_Seattle_MID_GSV2_47.6950138506988,-122.19947340028.jpg","92476_Seattle_MID_SAT_47.6950138506988,-122.19947340028.jpg",N
242,56665_Houston,0,"56665_Houston_MID_GSV1_29.9330961237031,-95.2459186832351.jpg","56665_Houston_MID_GSV2_29.9330961237031,-95.2459186832351.jpg","56665_Houston_MID_SAT_29.9330961237031,-95.2459186832351.jpg",N
1745,8636133_Boston,2,"8636133_Boston_MID97_GSV1_42.3440668880574,-71.0714727247225.jpg","8636133_Boston_MID97_GSV2_42.3440668880574,-71.0714727247225.jpg","8636133_Boston_SAT97_42.3440668880574,-71.0714727247225.jpg",N
1807,6043141_Minneapolis,1,"6043141_Minneapolis_MID92_GSV1_45.016792136126,-93.2719191222822.jpg","6043141_Minneapolis_MID92_GSV2_45.016792136126,-93.2719191222822.jpg","6043141_Minneapolis_SAT92_45.016792136126,-93.2719191222822.jpg",N
1569,421844018_Chicago,2,"421844018_Chicago_MID5_GSV1_41.9142812557622,-87.6834722330467.jpg","421844018_Chicago_MID5_GSV2_41.9142812557622,-87.6834722330467.jpg","421844018_Chicago_SAT5_41.9142812557622,-87.6834722330467.jpg",Y
1372,1081878643_Houston,1,"1081878643_Houston_MID3_GSV1_29.7378534415669,-95.3396578178079.jpg","1081878643_Houston_MID3_GSV2_29.7378534415669,-95.3396578178079.jpg","1081878643_Houston_SAT3_29.7378534415669,-95.3396578178079.jpg",N
1660,607283882_LosAngeles,1,"607283882_LosAngeles_MID6_GSV1_33.9845758711212,-118.432151337056.jpg","607283882_LosAngeles_MID6_GSV2_33.9845758711212,-118.432151337056.jpg","607283882_LosAngeles_SAT6_33.9845758711212,-118.432151337056.jpg",N
179,42402_Houston,0,"42402_Houston_MID_GSV1_29.7635891500434,-95.4217306990402.jpg","42402_Houston_MID_GSV2_29.7635891500434,-95.4217306990402.jpg","42402_Houston_MID_SAT_29.7635891500434,-95.4217306990402.jpg",N
933,213186_Miami,0,"213186_Miami_MID_GSV1_25.9019194500005,-80.1766550000008.jpg","213186_Miami_MID_GSV2_25.9019194500005,-80.1766550000008.jpg","213186_Miami_MID_SAT_25.9019194500005,-80.1766550000008.jpg",N
1049,236437_Dallas,0,"236437_Dallas_MID_GSV1_32.9082792307355,-96.5827810000982.jpg","236437_Dallas_MID_GSV2_32.9082792307355,-96.5827810000982.jpg","236437_Dallas_MID_SAT_32.9082792307355,-96.5827810000982.jpg",N
1631,522075925_Baltimore,2,"522075925_Baltimore_MID1_GSV1_39.3525175,-76.5612849.jpg","522075925_Baltimore_MID1_GSV2_39.3525175,-76.5612849.jpg","522075925_Baltimore_SAT1_39.3525175,-76.5612849.jpg",N
1784,25007082_SanFrancisco,1,"25007082_SanFrancisco_MID92_GSV1_37.8289644508474,-122.289759913034.jpg","25007082_SanFrancisco_MID92_GSV2_37.8289644508474,-122.289759913034.jpg","25007082_SanFrancisco_SAT92_37.8289644508474,-122.289759913034.jpg",N
1444,159669980_LosAngeles,1,"159669980_LosAngeles_MID1_GSV1_34.1017694,-118.2958402.jpg","159669980_LosAngeles_MID1_GSV2_34.1017694,-118.2958402.jpg","159669980_LosAngeles_SAT1_34.1017694,-118.2958402.jpg",Y
405,94939_Denver,0,"94939_Denver_MID_GSV1_39.7403967031742,-105.064408897898.jpg","94939_Denver_MID_GSV2_39.7403967031742,-105.064408897898.jpg","94939_Denver_MID_SAT_39.7403967031742,-105.064408897898.jpg",N
362,83663_Dallas,0,"83663_Dallas_MID_GSV1_32.9465479123135,-96.9128099962717.jpg","83663_Dallas_MID_GSV2_32.9465479123135,-96.9128099962717.jpg","83663_Dallas_MID_SAT_32.9465479123135,-96.9128099962717.jpg",N
1129,251801_Dallas,0,"251801_Dallas_MID_GSV1_32.8264602499998,-96.7834810000118.jpg","251801_Dallas_MID_GSV2_32.8264602499998,-96.7834810000118.jpg","251801_Dallas_MID_SAT_32.8264602499998,-96.7834810000118.jpg",N
846,191766_SanFrancisco,2,"191766_SanFrancisco_MID_GSV1_37.7714938702206,-122.40562399617.jpg","191766_SanFrancisco_MID_GSV2_37.7714938702206,-122.40562399617.jpg","191766_SanFrancisco_MID_SAT_37.7714938702206,-122.40562399617.jpg",N
176,42134_Dallas,1,"42134_Dallas_MID_GSV1_32.9655480218872,-96.6922876593104.jpg","42134_Dallas_MID_GSV2_32.9655480218872,-96.6922876593104.jpg","42134_Dallas_MID_SAT_32.9655480218872,-96.6922876593104.jpg",N
1832,8642073_Boston,1,"8642073_Boston_MID913_GSV1_42.3340079215477,-71.1540559282536.jpg","8642073_Boston_MID913_GSV2_42.3340079215477,-71.1540559282536.jpg","8642073_Boston_SAT913_42.3340079215477,-71.1540559282536.jpg",N
1499,263720280_Seattle,1,"263720280_Seattle_MID6_GSV1_47.5419483310194,-122.30292076823.jpg","263720280_Seattle_MID6_GSV2_47.5419483310194,-122.30292076823.jpg","263720280_Seattle_SAT6_47.5419483310194,-122.30292076823.jpg",Y
635,143379_LosAngeles,1,"143379_LosAngeles_MID_GSV1_34.1409340981216,-117.651496442968.jpg","143379_LosAngeles_MID_GSV2_34.1409340981216,-117.651496442968.jpg","143379_LosAngeles_MID_SAT_34.1409340981216,-117.651496442968.jpg",N
1212,343961_SanDiego,0,"343961_SanDiego_MID_GSV1_33.1450249996517,-117.206001000359.jpg","343961_SanDiego_MID_GSV2_33.1450249996517,-117.206001000359.jpg","343961_SanDiego_MID_SAT_33.1450249996517,-117.206001000359.jpg",N
890,204497_LosAngeles,0,"204497_LosAngeles_MID_GSV1_34.0604010514663,-117.756243101147.jpg","204497_LosAngeles_MID_GSV2_34.0604010514663,-117.756243101147.jpg","204497_LosAngeles_MID_SAT_34.0604010514663,-117.756243101147.jpg",N
1386,1124214771_Chicago,2,"1124214771_Chicago_MID2_GSV1_41.8230778497706,-87.6772538373162.jpg","1124214771_Chicago_MID2_GSV2_41.8230778497706,-87.6772538373162.jpg","1124214771_Chicago_SAT2_41.8230778497706,-87.6772538373162.jpg",Y
1677,667481206_NewYork,2,"667481206_NewYork_MID5_GSV1_40.8952352202569,-73.8563587549744.jpg","667481206_NewYork_MID5_GSV2_40.8952352202569,-73.8563587549744.jpg","667481206_NewYork_SAT5_40.8952352202569,-73.8563587549744.jpg",N
1134,252652_Phoenix,1,"252652_Phoenix_MID_GSV1_33.4426424662387,-112.311494792052.jpg","252652_Phoenix_MID_GSV2_33.4426424662387,-112.311494792052.jpg","252652_Phoenix_MID_SAT_33.4426424662387,-112.311494792052.jpg",Y
1665,649545811_Sacramento,2,"649545811_Sacramento_MID15_GSV1_38.5507936530639,-121.552498746806.jpg","649545811_Sacramento_MID15_GSV2_38.5507936530639,-121.552498746806.jpg","649545811_Sacramento_SAT15_38.5507936530639,-121.552498746806.jpg",N
1183,263244_Houston,0,"263244_Houston_MID_GSV1_29.7374935731598,-95.3309581912442.jpg","263244_Houston_MID_GSV2_29.7374935731598,-95.3309581912442.jpg","263244_Houston_MID_SAT_29.7374935731598,-95.3309581912442.jpg",N
1327,371581_NewYork,0,"371581_NewYork_MID_GSV1_40.7722608193518,-73.9881081563086.jpg","371581_NewYork_MID_GSV2_40.7722608193518,-73.9881081563086.jpg","371581_NewYork_MID_SAT_40.7722608193518,-73.9881081563086.jpg",N
1391,1146124903_Houston,2,"1146124903_Houston_MID3_GSV1_29.7905513555235,-95.4076377637178.jpg","1146124903_Houston_MID3_GSV2_29.7905513555235,-95.4076377637178.jpg","1146124903_Houston_SAT3_29.7905513555235,-95.4076377637178.jpg",N
1827,8615119_Boston,1,"8615119_Boston_MID91_GSV1_42.3698251,-71.1125428.jpg","8615119_Boston_MID91_GSV2_42.3698251,-71.1125428.jpg","8615119_Boston_SAT91_42.3698251,-71.1125428.jpg",N
258,60369_Chicago,0,"60369_Chicago_MID_GSV1_41.8418213735994,-87.8018889237098.jpg","60369_Chicago_MID_GSV2_41.8418213735994,-87.8018889237098.jpg","60369_Chicago_MID_SAT_41.8418213735994,-87.8018889237098.jpg",N
1515,303988675_LosAngeles,1,"303988675_LosAngeles_MID5_GSV1_34.3137253540808,-118.500166098837.jpg","303988675_LosAngeles_MID5_GSV2_34.3137253540808,-118.500166098837.jpg","303988675_LosAngeles_SAT5_34.3137253540808,-118.500166098837.jpg",N
127,27806_LosAngeles,0,"27806_LosAngeles_MID_GSV1_34.1222098031195,-117.79300147514.jpg","27806_LosAngeles_MID_GSV2_34.1222098031195,-117.79300147514.jpg","27806_LosAngeles_MID_SAT_34.1222098031195,-117.79300147514.jpg",N
1666,649545811_Sacramento,2,"649545811_Sacramento_MID16_GSV1_38.5510618500307,-121.551398160059.jpg","649545811_Sacramento_MID16_GSV2_38.5510618500307,-121.551398160059.jpg","649545811_Sacramento_SAT16_38.5510618500307,-121.551398160059.jpg",N
884,202608_LosAngeles,0,"202608_LosAngeles_MID_GSV1_34.0537338498398,-117.749996049095.jpg","202608_LosAngeles_MID_GSV2_34.0537338498398,-117.749996049095.jpg","202608_LosAngeles_MID_SAT_34.0537338498398,-117.749996049095.jpg",N
1503,266861045_Houston,1,"266861045_Houston_MID2_GSV1_29.757256759566,-95.399767282709.jpg","266861045_Houston_MID2_GSV2_29.757256759566,-95.399767282709.jpg","266861045_Houston_SAT2_29.757256759566,-95.399767282709.jpg",N
1701,98669895_Houston,2,"98669895_Houston_MID5_GSV1_29.7340243714809,-95.3411760954183.jpg","98669895_Houston_MID5_GSV2_29.7340243714809,-95.3411760954183.jpg","98669895_Houston_SAT5_29.7340243714809,-95.3411760954183.jpg",N
1126,251537_Houston,0,"251537_Houston_MID_GSV1_29.6499049008963,-95.1634228002595.jpg","251537_Houston_MID_GSV2_29.6499049008963,-95.1634228002595.jpg","251537_Houston_MID_SAT_29.6499049008963,-95.1634228002595.jpg",N
1874,9915_Atlanta,1,9915_Atlanta_MID_GSV1_33.748853_-84.400123_225.jpg,9915_Atlanta_MID_GSV2_33.748853_-84.400123_45.jpg,9915_Atlanta_SAT_33.7489_-84.4001.jpg,N
807,184960_LosAngeles,1,"184960_LosAngeles_MID_GSV1_34.1619239015108,-118.277123948676.jpg","184960_LosAngeles_MID_GSV2_34.1619239015108,-118.277123948676.jpg","184960_LosAngeles_MID_SAT_34.1619239015108,-118.277123948676.jpg",N
508,114915_Portland,1,"114915_Portland_MID_GSV1_45.4527908000244,-122.722996250013.jpg","114915_Portland_MID_GSV2_45.4527908000244,-122.722996250013.jpg","114915_Portland_MID_SAT_45.4527908000244,-122.722996250013.jpg",N
879,201647_Chicago,0,"201647_Chicago_MID_GSV1_41.7646079998271,-88.2816183280089.jpg","201647_Chicago_MID_GSV2_41.7646079998271,-88.2816183280089.jpg","201647_Chicago_MID_SAT_41.7646079998271,-88.2816183280089.jpg",N
1760,22561055_Minneapolis,1,"22561055_Minneapolis_MID911_GSV1_44.994613866118,-93.287987.jpg","22561055_Minneapolis_MID911_GSV2_44.994613866118,-93.287987.jpg","22561055_Minneapolis_SAT911_44.994613866118,-93.287987.jpg",N
1511,30158871_LosAngeles,2,"30158871_LosAngeles_MID2_GSV1_33.7656221351947,-118.159537539655.jpg","30158871_LosAngeles_MID2_GSV2_33.7656221351947,-118.159537539655.jpg","30158871_LosAngeles_SAT2_33.7656221351947,-118.159537539655.jpg",N
1437,157351483_Houston,2,"157351483_Houston_MID1_GSV1_29.756962,-95.3981227.jpg","157351483_Houston_MID1_GSV2_29.756962,-95.3981227.jpg","157351483_Houston_SAT1_29.756962,-95.3981227.jpg",N
1493,260374507_Seattle,1,"260374507_Seattle_MID2_GSV1_47.5389241319164,-122.294072784931.jpg","260374507_Seattle_MID2_GSV2_47.5389241319164,-122.294072784931.jpg","260374507_Seattle_SAT2_47.5389241319164,-122.294072784931.jpg",N
502,113004_LosAngeles,0,"113004_LosAngeles_MID_GSV1_34.0151238175149,-117.949320261092.jpg","113004_LosAngeles_MID_GSV2_34.0151238175149,-117.949320261092.jpg","113004_LosAngeles_MID_SAT_34.0151238175149,-117.949320261092.jpg",N
796,182825_Denver,0,"182825_Denver_MID_GSV1_39.6786276207532,-105.029737449373.jpg","182825_Denver_MID_GSV2_39.6786276207532,-105.029737449373.jpg","182825_Denver_MID_SAT_39.6786276207532,-105.029737449373.jpg",N
1726,25430003_Philadelphia,2,"25430003_Philadelphia_MID921_GSV1_39.9361042286038,-75.1574804060702.jpg","25430003_Philadelphia_MID921_GSV2_39.9361042286038,-75.1574804060702.jpg","25430003_Philadelphia_SAT921_39.9361042286038,-75.1574804060702.jpg",N
144,33244_Houston,0,"33244_Houston_MID_GSV1_29.5315825284381,-95.3473201584697.jpg","33244_Houston_MID_GSV2_29.5315825284381,-95.3473201584697.jpg","33244_Houston_MID_SAT_29.5315825284381,-95.3473201584697.jpg",N
262,61571_LosAngeles,1,"61571_LosAngeles_MID_GSV1_33.9487242055466,-117.681147131654.jpg","61571_LosAngeles_MID_GSV2_33.9487242055466,-117.681147131654.jpg","61571_LosAngeles_MID_SAT_33.9487242055466,-117.681147131654.jpg",N
971,220795_Orlando,0,"220795_Orlando_MID_GSV1_28.6126032919826,-80.8182867498883.jpg","220795_Orlando_MID_GSV2_28.6126032919826,-80.8182867498883.jpg","220795_Orlando_MID_SAT_28.6126032919826,-80.8182867498883.jpg",N
1423,148624558_Baltimore,2,"148624558_Baltimore_MID2_GSV1_39.3645299405216,-76.5508889290078.jpg","148624558_Baltimore_MID2_GSV2_39.3645299405216,-76.5508889290078.jpg","148624558_Baltimore_SAT2_39.3645299405216,-76.5508889290078.jpg",Y
1866,9907_Atlanta,1,9907_Atlanta_MID_GSV1_33.840533_-84.382569_293.jpg,9907_Atlanta_MID_GSV2_33.840533_-84.382569_113.jpg,9907_Atlanta_SAT_33.8405_-84.3826.jpg,N
1219,344345_Dallas,0,"344345_Dallas_MID_GSV1_32.9365897523726,-96.985046297541.jpg","344345_Dallas_MID_GSV2_32.9365897523726,-96.985046297541.jpg","344345_Dallas_MID_SAT_32.9365897523726,-96.985046297541.jpg",N
387,89734_Denver,0,"89734_Denver_MID_GSV1_39.7248228499185,-104.940607549379.jpg","89734_Denver_MID_GSV2_39.7248228499185,-104.940607549379.jpg","89734_Denver_MID_SAT_39.7248228499185,-104.940607549379.jpg",N
931,212718_Dallas,0,"212718_Dallas_MID_GSV1_32.7007695001397,-96.5722779998218.jpg","212718_Dallas_MID_GSV2_32.7007695001397,-96.5722779998218.jpg","212718_Dallas_MID_SAT_32.7007695001397,-96.5722779998218.jpg",N
572,129941_SanFrancisco,2,"129941_SanFrancisco_MID_GSV1_37.7818180507592,-122.4142919509.jpg","129941_SanFrancisco_MID_GSV2_37.7818180507592,-122.4142919509.jpg","129941_SanFrancisco_MID_SAT_37.7818180507592,-122.4142919509.jpg",N
